
14/11/2019 11:01:47:100,120,58,63,off,41.318489,2.083565,15,4
14/11/2019 11:06:45:550,120,57,95,off,41.387244,2.166677,2,4
14/11/2019 11:11:31:476,120,60,21,off,41.320362,2.04546,2,4
14/11/2019 11:16:29:183,120,60,120,off,41.386331,2.040517,6,4
14/11/2019 11:21:50:087,120,56,47,off,41.341366,2.16483,12,4
14/11/2019 11:26:16:363,120,60,27,off,41.360203,2.07195,8,4
14/11/2019 11:31:25:516,120,57,45,off,41.370207,2.179461,13,4
14/11/2019 11:36:33:295,120,56,52,off,41.325269,2.030112,20,4
14/11/2019 11:41:22:276,120,60,100,off,41.349208,2.018476,6,4
14/11/2019 11:46:47:791,120,59,50,off,41.376152,2.127231,17,4
14/11/2019 11:51:32:008,120,56,108,off,41.332822,2.141426,15,4
14/11/2019 11:56:02:957,120,58,53,off,41.3689,2.063489,20,4
14/11/2019 12:01:02:502,120,60,55,off,41.309725,2.054655,12,4
14/11/2019 12:06:58:908,120,58,81,off,41.316354,2.196823,13,4
14/11/2019 12:11:31:408,120,57,65,off,41.343494,2.098211,8,4
14/11/2019 12:16:29:478,120,59,108,off,41.318766,2.138783,17,4
14/11/2019 12:21:02:527,120,59,117,off,41.313342,2.113744,11,4
14/11/2019 12:26:57:438,120,60,66,off,41.362584,2.021633,17,4
14/11/2019 12:31:09:484,120,58,30,off,41.314921,2.024293,20,4
14/11/2019 12:36:49:521,120,60,137,off,41.30909,2.125174,16,4
14/11/2019 12:41:04:938,120,60,42,off,41.310958,2.057545,7,4
14/11/2019 12:46:58:240,120,58,85,off,41.376044,2.189959,9,4
14/11/2019 12:51:22:239,120,57,110,off,41.322638,2.152749,19,4
14/11/2019 12:56:59:671,120,56,130,off,41.30421,2.197784,9,4
14/11/2019 13:01:57:600,120,60,62,off,41.330216,2.126332,1,4
14/11/2019 13:06:10:578,120,58,64,off,41.395397,2.184941,1,4
14/11/2019 13:11:27:564,120,59,20,off,41.330054,2.129311,11,4
14/11/2019 13:16:36:017,120,57,43,off,41.368888,2.173497,19,4
14/11/2019 13:21:06:623,120,58,128,off,41.369623,2.189484,4,4
14/11/2019 13:26:15:484,120,59,64,off,41.334766,2.067381,8,4
14/11/2019 13:31:35:081,120,59,135,off,41.375062,2.030969,7,4
14/11/2019 13:36:07:429,120,60,117,off,41.382351,2.17896,2,4
14/11/2019 13:41:35:521,120,58,110,off,41.31229,2.048451,9,4
14/11/2019 13:46:47:526,120,59,63,off,41.340129,2.16116,19,4
14/11/2019 13:51:37:816,120,56,63,off,41.370832,2.066824,19,4
14/11/2019 13:56:35:317,120,60,24,off,41.380149,2.008384,5,4
14/11/2019 14:01:14:966,120,56,50,off,41.388574,2.124222,8,4
14/11/2019 14:06:21:305,120,58,85,off,41.300275,2.127695,16,4
14/11/2019 14:11:31:253,120,59,146,off,41.341656,2.068964,17,4
14/11/2019 14:16:48:138,120,56,90,off,41.382787,2.069759,13,4
14/11/2019 14:21:02:604,120,56,107,off,41.30271,2.105628,1,4
14/11/2019 14:26:50:642,120,56,87,off,41.340616,2.022829,7,4
14/11/2019 14:31:28:202,120,58,150,off,41.304815,2.077561,20,4
14/11/2019 14:36:03:117,120,59,32,off,41.384183,2.134283,20,4
14/11/2019 14:41:58:754,120,56,142,off,41.346861,2.004284,2,4
14/11/2019 14:46:33:195,120,57,78,off,41.395911,2.034457,18,4
14/11/2019 14:51:14:935,120,59,83,off,41.330946,2.178726,3,4
14/11/2019 14:56:02:371,120,59,141,off,41.30788,2.139685,20,4
14/11/2019 15:01:16:258,120,56,84,off,41.370271,2.150902,10,4
14/11/2019 15:06:32:207,120,60,83,off,41.364089,2.13217,17,4
14/11/2019 15:11:18:072,120,59,25,off,41.31787,2.116539,13,4
14/11/2019 15:16:06:129,120,60,137,off,41.355171,2.121093,5,4
14/11/2019 15:21:02:213,120,58,144,off,41.300322,2.072752,15,4
14/11/2019 15:26:43:571,120,59,135,off,41.341203,2.035871,4,4
14/11/2019 15:31:54:673,120,56,56,off,41.375062,2.07426,14,4
14/11/2019 15:36:47:892,120,56,120,off,41.320836,2.087797,17,4
14/11/2019 15:41:56:544,120,57,56,off,41.311996,2.019689,7,4
14/11/2019 15:46:11:586,120,57,128,off,41.343427,2.04383,2,4
14/11/2019 15:51:42:456,120,59,126,off,41.316244,2.019674,10,4
14/11/2019 15:56:14:412,120,57,120,off,41.356318,2.035918,13,4
14/11/2019 16:01:26:860,120,57,76,off,41.318792,2.05266,6,4
14/11/2019 16:06:50:203,120,60,142,off,41.316762,2.098604,1,4
14/11/2019 16:11:40:329,120,56,139,off,41.35469,2.000042,14,4
14/11/2019 16:16:40:348,120,59,84,off,41.359147,2.011044,15,4
14/11/2019 16:21:45:321,120,60,96,off,41.364757,2.04722,5,4
14/11/2019 16:26:23:918,120,60,109,off,41.340639,2.193648,5,4
14/11/2019 16:31:34:267,120,56,46,off,41.371828,2.095746,14,4
14/11/2019 16:36:52:082,120,58,47,off,41.325137,2.156255,15,4
14/11/2019 16:41:42:312,120,58,78,off,41.314916,2.111049,15,4
14/11/2019 16:46:18:952,120,59,62,off,41.350506,2.190764,8,4
14/11/2019 16:51:32:148,120,56,103,off,41.324105,2.136018,15,4
14/11/2019 16:56:45:444,120,59,92,off,41.395018,2.102239,20,4
14/11/2019 17:01:45:460,120,57,25,off,41.305607,2.157857,18,4
14/11/2019 17:06:41:395,120,58,60,off,41.376102,2.071838,14,4
14/11/2019 17:11:09:688,120,56,127,off,41.376629,2.056359,13,4
14/11/2019 17:16:18:820,120,56,140,off,41.316022,2.070433,18,4
14/11/2019 17:21:45:969,120,59,49,off,41.30148,2.019418,4,4
14/11/2019 17:26:15:037,120,59,114,off,41.379754,2.039698,8,4
14/11/2019 17:31:15:693,120,78.4,484,off,41.392128,2.094261,4,5
14/11/2019 17:36:52:890,120,84,458,off,41.334932,2.145932,11,5
14/11/2019 17:41:57:342,120,75.4,451,off,41.318544,2.193845,12,5
14/11/2019 17:46:05:526,120,57,107,off,41.384612,2.103755,15,4
14/11/2019 17:51:18:675,120,59,95,off,41.319173,2.011068,11,4
14/11/2019 17:56:31:543,120,56,103,off,41.325705,2.066977,11,4
14/11/2019 18:01:02:438,120,59,126,off,41.361233,2.179895,6,4
14/11/2019 18:06:45:854,120,56,72,off,41.380635,2.109346,6,4
14/11/2019 18:11:14:192,120,57,101,off,41.304987,2.064008,10,4
14/11/2019 18:16:11:669,120,60,139,off,41.353303,2.041632,17,4
14/11/2019 18:21:00:571,120,57,54,off,41.314866,2.051658,15,4
14/11/2019 18:26:10:418,120,59,101,off,41.336042,2.074975,8,4
14/11/2019 18:31:40:677,120,56,49,off,41.345673,2.105032,14,4
14/11/2019 18:36:03:824,120,96.9,471,off,41.360658,2.134504,8,5
14/11/2019 18:41:57:580,120,102,500,off,41.348727,2.001742,12,5
14/11/2019 18:46:00:187,120,102.6,482,off,41.359092,2.163857,8,5
14/11/2019 18:51:07:481,120,102.6,493,off,41.375487,2.067716,5,5
14/11/2019 18:56:20:533,120,106.2,488,off,41.333289,2.072662,9,5
14/11/2019 19:01:21:570,120,96,475,off,41.365484,2.041482,11,5
14/11/2019 19:06:28:555,120,94.4,488,off,41.320292,2.187286,20,5
14/11/2019 19:11:32:192,120,94.4,460,off,41.300344,2.025952,5,5
14/11/2019 19:16:01:853,120,89.6,496,off,41.388193,2.049692,17,5
14/11/2019 19:21:40:733,120,96.9,483,off,41.35762,2.120286,9,5
14/11/2019 19:26:24:225,120,96.9,491,off,41.302855,2.161449,5,5
14/11/2019 19:31:35:373,120,95.2,490,off,41.303219,2.150084,9,5
14/11/2019 19:36:26:004,120,87,137,off,41.344155,2.063178,7,5
14/11/2019 19:41:18:173,120,57,116,off,41.350439,2.060662,1,4
14/11/2019 19:46:11:894,120,58,111,off,41.335462,2.191484,14,4
14/11/2019 19:51:59:900,120,57,43,off,41.379949,2.123693,18,4
14/11/2019 19:56:02:906,120,60,93,off,41.332483,2.115297,6,4
14/11/2019 20:01:38:050,120,57,112,off,41.360614,2.138438,15,4
14/11/2019 20:06:14:373,120,58,25,off,41.328884,2.175945,12,4
14/11/2019 20:11:41:860,120,60,48,off,41.331533,2.131453,14,4
14/11/2019 20:16:30:886,120,59,114,off,41.313446,2.092013,2,4
14/11/2019 20:21:06:048,120,60,133,off,41.372653,2.098259,15,4
14/11/2019 20:26:55:359,120,60,43,off,41.317412,2.179018,16,4
14/11/2019 20:31:02:789,120,60,80,off,41.381046,2.06156,17,4
14/11/2019 20:36:52:819,120,60,81,off,41.325239,2.104155,6,4
14/11/2019 20:41:42:720,120,59,67,off,41.307625,2.057502,5,4
14/11/2019 20:46:23:787,120,56,110,off,41.343886,2.023875,6,4
14/11/2019 20:51:53:916,120,57,30,off,41.325243,2.193109,3,4
14/11/2019 20:56:38:399,120,58,95,off,41.397234,2.151963,11,4
14/11/2019 21:01:45:002,120,60,132,off,41.317128,2.180408,2,4
14/11/2019 21:06:59:439,120,60,102,off,41.307757,2.153119,15,4
14/11/2019 21:11:38:553,120,58,33,off,41.399295,2.196209,4,4
14/11/2019 21:16:16:249,120,56,41,off,41.319736,2.106621,8,4
14/11/2019 21:21:56:703,120,60,126,off,41.369895,2.173612,4,4
14/11/2019 21:26:08:078,120,56,0,off,41.358574,2.01132,11,4
14/11/2019 21:31:39:015,120,57,0,off,41.365698,2.115088,15,4
14/11/2019 21:36:17:351,120,58,0,off,41.332365,2.124501,16,4
14/11/2019 21:41:22:382,120,60,0,off,41.339876,2.15318,2,4
14/11/2019 21:46:46:830,120,56,0,off,41.38367,2.171062,17,4
14/11/2019 21:51:39:345,120,56,0,off,41.305727,2.048169,5,4
14/11/2019 21:56:33:054,120,56,0,off,41.396684,2.188921,8,4
14/11/2019 22:01:42:740,120,60,46,off,41.384725,2.156159,19,4
14/11/2019 22:06:51:570,120,59,54,off,41.334241,2.174025,16,4
14/11/2019 22:11:28:432,120,59,150,off,41.301109,2.039853,6,4
14/11/2019 22:16:46:537,120,58,61,on,41.397195,2.097007,17,4
14/11/2019 22:21:50:013,120,72.8,395,on,41.340474,2.011778,8,5
14/11/2019 22:26:07:844,120,75.4,377,on,41.366907,2.187876,14,5
14/11/2019 22:31:46:831,120,100.3,355,on,41.382969,2.11782,9,5
14/11/2019 22:36:44:564,120,114,362,on,41.320244,2.121473,18,5
14/11/2019 22:41:19:041,120,114,382,on,41.360627,2.088646,6,5
14/11/2019 22:46:28:576,120,58,0,on,41.386229,2.162005,2,3
14/11/2019 22:51:01:033,120,58,0,off,41.390753,2.164959,18,3
14/11/2019 22:56:25:130,120,56,0,off,41.332891,2.046306,12,3
14/11/2019 23:01:37:000,120,60,0,off,41.332537,2.095609,9,3
14/11/2019 23:06:51:155,120,56,0,off,41.323143,2.132766,15,3
14/11/2019 23:11:08:874,120,59,0,off,41.378768,2.171712,18,3
14/11/2019 23:16:01:578,120,52.2,0,off,41.349191,2.000339,19,1
14/11/2019 23:21:53:564,120,51.92,0,off,41.307655,2.006964,1,1
14/11/2019 23:26:48:079,120,49.02,0,off,41.317979,2.068469,12,1
14/11/2019 23:31:25:605,120,48.16,0,off,41.391243,2.027153,10,1
14/11/2019 23:36:03:391,120,49.28,0,off,41.37683,2.095246,5,1
14/11/2019 23:41:53:053,120,49.88,0,off,41.308529,2.047888,20,1
14/11/2019 23:46:59:997,120,49.59,0,off,41.397574,2.074202,17,1
14/11/2019 23:51:57:865,120,49.02,0,off,41.338269,2.163426,1,1
14/11/2019 23:56:19:172,120,49.3,0,off,41.361488,2.009741,5,1
15/11/2019 00:01:06:398,120,50.15,0,off,41.389915,2.072993,1,1
15/11/2019 00:06:11:617,120,51.92,0,off,41.331659,2.005172,4,1
15/11/2019 00:11:08:742,120,51.33,0,off,41.363369,2.160812,5,1
15/11/2019 00:16:24:226,120,51.92,0,off,41.355042,2.198468,10,1
15/11/2019 00:21:57:629,120,51.33,0,off,41.398203,2.12532,9,1
15/11/2019 00:26:37:061,120,50.15,0,off,41.305223,2.10854,18,1
15/11/2019 00:31:36:895,120,47.6,0,off,41.325716,2.19695,4,1
15/11/2019 00:36:55:940,120,48.45,0,off,41.37893,2.143758,16,1
15/11/2019 00:41:53:096,120,49.3,0,off,41.399045,2.107379,19,1
15/11/2019 00:46:47:391,120,51.33,0,off,41.378623,2.040933,13,1
15/11/2019 00:51:51:396,120,48.45,0,off,41.30347,2.051875,7,1
15/11/2019 00:56:29:578,120,50.16,0,off,41.305968,2.077147,16,1
15/11/2019 01:01:48:254,120,50.16,0,off,41.309658,2.065395,10,1
15/11/2019 01:06:47:432,120,48.72,0,off,41.308212,2.149313,13,1
15/11/2019 01:11:20:233,120,49.59,0,off,41.389688,2.155764,13,1
15/11/2019 01:16:53:729,120,49.02,0,off,41.365657,2.184609,5,1
15/11/2019 01:21:48:374,120,50.16,0,off,41.328112,2.107084,16,1
15/11/2019 01:26:47:506,120,49.88,0,off,41.305857,2.135296,7,1
15/11/2019 01:31:57:174,120,48.72,0,off,41.319174,2.015145,10,1
15/11/2019 01:36:21:030,120,49.3,0,off,41.341631,2.130743,2,1
15/11/2019 01:41:30:247,120,49.3,0,off,41.35488,2.124092,11,1
15/11/2019 01:46:34:760,120,48.45,0,off,41.330826,2.134657,11,1
15/11/2019 01:51:26:904,120,51.33,0,off,41.384447,2.039186,12,1
15/11/2019 01:56:06:694,120,51.92,0,off,41.389729,2.132239,9,1
15/11/2019 02:01:54:939,120,48.72,0,off,41.325218,2.057544,5,1
15/11/2019 02:06:33:405,120,51,0,off,41.324442,2.131287,12,1
15/11/2019 02:11:02:281,120,52.8,0,off,41.313156,2.136702,2,1
15/11/2019 02:16:17:078,120,49.88,0,off,41.33666,2.107517,17,1
15/11/2019 02:21:59:195,120,47.6,0,off,41.370774,2.174955,16,1
15/11/2019 02:26:57:237,120,51.33,0,off,41.354835,2.12835,17,1
15/11/2019 02:31:51:131,120,48.45,0,off,41.377265,2.080787,1,1
15/11/2019 02:36:33:357,120,49.02,0,off,41.337639,2.046337,3,1
15/11/2019 02:41:58:004,120,50.46,0,off,41.368285,2.153059,6,1
15/11/2019 02:46:21:293,120,52.8,0,off,41.332337,2.137433,18,1
15/11/2019 02:51:51:385,120,49.28,0,off,41.382591,2.094044,2,1
15/11/2019 02:56:19:090,120,49.88,0,off,41.310084,2.037944,7,1
15/11/2019 03:01:33:476,120,48.45,0,off,41.346357,2.146323,9,1
15/11/2019 03:06:39:997,120,51.33,0,off,41.324526,2.175566,7,1
15/11/2019 03:11:12:582,120,50.46,0,off,41.349199,2.006386,1,1
15/11/2019 03:16:00:973,120,50.74,0,off,41.330094,2.182062,14,1
15/11/2019 03:21:45:059,120,51.04,0,off,41.397396,2.086692,16,1
15/11/2019 03:26:16:370,120,52.8,0,off,41.39107,2.165789,7,1
15/11/2019 03:31:16:904,120,51.6,0,off,41.340598,2.143855,2,1
15/11/2019 03:36:14:411,120,51.6,0,off,41.310862,2.02474,2,1
15/11/2019 03:41:49:428,120,52.2,0,off,41.38549,2.170709,15,1
15/11/2019 03:46:43:596,120,49.3,0,off,41.377904,2.13565,20,1
15/11/2019 03:51:18:024,120,50.46,0,off,41.347213,2.115006,6,1
15/11/2019 03:56:17:183,120,50.15,0,off,41.321151,2.075773,11,1
15/11/2019 04:01:18:439,120,51.6,0,off,41.341766,2.141363,6,1
15/11/2019 04:06:19:888,120,50.16,0,off,41.37901,2.076681,15,1
15/11/2019 04:11:00:657,120,50.15,0,off,41.342387,2.096197,1,1
15/11/2019 04:16:17:779,120,52.8,0,off,41.390708,2.035725,20,1
15/11/2019 04:21:06:806,120,49.88,0,off,41.306099,2.135002,4,1
15/11/2019 04:26:27:268,120,50.74,0,off,41.331426,2.113714,18,1
15/11/2019 04:31:41:775,120,50.16,0,off,41.377417,2.022928,11,1
15/11/2019 04:36:07:071,120,50.46,0,off,41.339589,2.064656,11,1
15/11/2019 04:41:59:676,120,49.3,0,off,41.375779,2.182587,17,1
15/11/2019 04:46:42:641,120,49.59,0,off,41.325336,2.056851,4,1
15/11/2019 04:51:18:079,120,49.88,0,off,41.360096,2.096783,1,1
15/11/2019 04:56:52:172,120,49.28,0,off,41.399299,2.056483,15,1
15/11/2019 05:01:56:886,120,48.72,0,off,41.317682,2.106602,3,1
15/11/2019 05:06:30:619,120,48.72,0,off,41.31545,2.130328,11,2
15/11/2019 05:11:55:225,120,48.72,0,off,41.390519,2.029977,11,2
15/11/2019 05:16:40:458,120,48.72,0,off,41.382343,2.067672,13,2
15/11/2019 05:21:28:733,120,49.28,0,off,41.321186,2.05406,12,2
15/11/2019 05:26:32:872,120,51.6,0,off,41.315775,2.082653,2,2
15/11/2019 05:31:13:974,120,51.6,0,off,41.31886,2.079775,1,2
15/11/2019 05:36:00:074,120,49.59,0,off,41.310518,2.076288,7,2
15/11/2019 05:41:28:338,120,50.16,0,off,41.373819,2.18908,15,2
15/11/2019 05:46:57:846,120,49.59,0,off,41.339189,2.037296,18,2
15/11/2019 05:51:41:939,120,48.45,0,off,41.394146,2.105105,6,2
15/11/2019 05:56:17:446,120,52.8,0,off,41.308959,2.019885,16,2
15/11/2019 06:01:58:253,120,49.59,0,off,41.392126,2.03574,10,2
15/11/2019 06:06:38:609,120,51,0,off,41.309688,2.098599,20,3
15/11/2019 06:11:26:083,120,50.46,0,off,41.351552,2.115415,5,3
15/11/2019 06:16:27:998,120,52.8,0,off,41.372234,2.065813,9,3
15/11/2019 06:21:07:878,120,52.2,0,off,41.363354,2.179146,13,3
15/11/2019 06:26:19:621,120,49.59,0,off,41.306814,2.100657,12,3
15/11/2019 06:31:09:359,120,48.16,0,off,41.333825,2.029448,11,3
15/11/2019 06:36:13:927,120,51.92,0,off,41.304245,2.111111,3,3
15/11/2019 06:41:38:556,120,51.92,0,off,41.309716,2.104326,12,3
15/11/2019 06:46:56:381,120,47.6,0,off,41.335758,2.051382,5,3
15/11/2019 06:51:19:047,120,48.72,0,off,41.341372,2.194957,18,3
15/11/2019 06:56:39:833,120,50.74,0,off,41.342827,2.000623,3,3
15/11/2019 07:01:41:467,120,49.59,0,off,41.336406,2.054602,9,3
15/11/2019 07:06:40:979,120,50.46,0,off,41.352829,2.013379,11,3
15/11/2019 07:11:42:932,120,51.6,0,off,41.385802,2.121145,2,3
15/11/2019 07:16:01:355,120,52.2,0,off,41.302843,2.060636,11,3
15/11/2019 07:21:58:384,120,51.04,0,off,41.301917,2.00621,2,3
15/11/2019 07:26:26:129,120,51.6,0,off,41.369954,2.074367,18,3
15/11/2019 07:31:21:739,120,51.04,0,off,41.363514,2.040907,14,3
15/11/2019 07:36:08:529,120,50.46,132,off,41.303563,2.082254,7,4
15/11/2019 07:41:50:856,120,51.33,115,off,41.311902,2.035678,14,4
15/11/2019 07:46:12:299,120,49.02,80,off,41.323518,2.133584,9,4
15/11/2019 07:51:17:527,120,102,90,on,41.346324,2.11214,3,5
15/11/2019 07:56:24:352,120,85.5,141,on,41.327499,2.183086,20,5
15/11/2019 08:01:11:375,120,87,49,on,41.316312,2.092353,11,5
15/11/2019 08:06:35:332,120,51.6,94,on,41.333458,2.169556,8,4
15/11/2019 08:11:03:449,120,50.74,109,on,41.381082,2.016707,16,4
15/11/2019 08:16:11:798,120,49.02,75,off,41.362975,2.176514,5,4
15/11/2019 08:21:07:012,120,51.6,35,off,41.392353,2.020445,10,4
15/11/2019 08:26:53:174,120,47.6,140,off,41.336411,2.086959,14,4
15/11/2019 08:31:31:574,120,50.74,87,off,41.347222,2.119,4,4
15/11/2019 08:36:16:093,120,52.2,116,off,41.372788,2.193158,9,4
15/11/2019 08:41:51:407,120,48.45,118,off,41.306759,2.025663,16,4
15/11/2019 08:46:19:396,120,49.59,92,off,41.378629,2.108501,4,4
15/11/2019 08:51:58:815,120,52.2,137,off,41.377696,2.068973,5,4
15/11/2019 08:56:40:768,120,50.74,55,off,41.343076,2.121423,14,4
15/11/2019 09:01:36:230,120,47.6,97,off,41.327328,2.163496,12,4
15/11/2019 09:06:35:874,120,50.15,147,off,41.304638,2.001695,7,4
15/11/2019 09:11:50:958,120,51,64,off,41.370559,2.194434,4,4
15/11/2019 09:16:12:604,120,52.2,97,off,41.361259,2.064549,17,4
15/11/2019 09:21:21:626,120,50.46,138,off,41.304524,2.045675,5,4
15/11/2019 09:26:07:659,120,50.15,134,off,41.38749,2.178094,6,4
15/11/2019 09:31:00:314,120,49.28,60,off,41.305578,2.008204,15,4
15/11/2019 09:36:08:054,120,52.8,123,off,41.399534,2.027945,15,4
15/11/2019 09:41:23:905,120,52.2,100,off,41.384652,2.06259,4,4
15/11/2019 09:46:34:562,120,49.59,88,off,41.320502,2.17598,4,4
15/11/2019 09:51:30:098,120,51.6,57,off,41.350587,2.166708,11,4
15/11/2019 09:56:59:969,120,49.02,56,off,41.327997,2.17309,3,4
15/11/2019 10:01:39:605,120,51.33,145,off,41.390553,2.144476,8,4
15/11/2019 10:06:00:560,120,49.02,24,off,41.33605,2.194081,18,4
15/11/2019 10:11:12:909,120,49.28,107,off,41.375595,2.071516,9,4
15/11/2019 10:16:53:320,120,50.46,31,off,41.318067,2.042288,1,4
15/11/2019 10:21:46:995,120,48.72,70,off,41.366249,2.064906,8,4
15/11/2019 10:26:57:156,120,51,86,off,41.331368,2.072398,5,4
15/11/2019 10:31:31:808,120,50.15,122,off,41.353493,2.189713,8,4
15/11/2019 10:36:14:757,120,50.46,98,off,41.338773,2.094465,10,4
15/11/2019 10:41:00:802,120,49.28,104,off,41.329534,2.100371,19,4
15/11/2019 10:46:45:301,120,51.6,104,off,41.322913,2.013913,6,4
15/11/2019 10:51:20:634,120,49.59,46,off,41.302903,2.167895,4,4
15/11/2019 10:56:02:707,120,49.59,35,off,41.373034,2.18064,16,4
15/11/2019 11:01:03:241,120,49.88,84,off,41.363728,2.157331,7,4
15/11/2019 11:06:32:226,120,49.28,70,off,41.336632,2.150239,9,4
15/11/2019 11:11:40:549,120,50.46,37,off,41.326529,2.133688,15,4
15/11/2019 11:16:56:270,120,47.6,127,off,41.396608,2.123271,1,4
15/11/2019 11:21:39:781,120,50.15,132,off,41.307376,2.163431,11,4
15/11/2019 11:26:03:878,120,50.74,135,off,41.328053,2.199483,11,4
15/11/2019 11:31:24:080,120,48.45,126,off,41.397271,2.02674,8,4
15/11/2019 11:36:00:937,120,50.16,36,off,41.343989,2.110218,12,4
15/11/2019 11:41:34:407,120,49.59,138,off,41.3419,2.167722,7,4
15/11/2019 11:46:04:237,120,50.46,105,off,41.386482,2.16776,11,4
15/11/2019 11:51:47:934,120,49.02,115,off,41.363802,2.11199,20,4
15/11/2019 11:56:54:862,120,49.02,126,off,41.330162,2.178892,2,4
15/11/2019 12:01:29:251,120,47.6,117,off,41.343019,2.171714,11,4
15/11/2019 12:06:15:094,120,50.74,87,off,41.310995,2.147866,16,4
15/11/2019 12:11:03:272,120,47.6,35,off,41.389235,2.046969,15,4
15/11/2019 12:16:11:738,120,49.59,111,off,41.311045,2.039474,3,4
15/11/2019 12:21:05:763,120,48.16,119,off,41.369337,2.185648,9,4
15/11/2019 12:26:21:677,120,50.74,49,off,41.383565,2.017219,5,4
15/11/2019 12:31:06:965,120,49.3,86,off,41.346862,2.193891,5,4
15/11/2019 12:36:58:401,120,47.6,44,off,41.385008,2.101699,7,4
15/11/2019 12:41:50:834,120,49.59,148,off,41.365397,2.145999,12,4
15/11/2019 12:46:32:966,120,51.33,51,off,41.399078,2.014685,14,4
15/11/2019 12:51:03:040,120,50.46,117,off,41.302096,2.02542,1,4
15/11/2019 12:56:00:543,120,48.16,107,off,41.343725,2.142401,16,4
15/11/2019 13:01:59:867,120,51,76,off,41.325999,2.122072,20,4
15/11/2019 13:06:25:431,120,49.3,126,off,41.318407,2.12035,17,4
15/11/2019 13:11:50:417,120,49.3,22,off,41.332669,2.124958,14,4
15/11/2019 13:16:02:230,120,49.88,92,off,41.334419,2.036669,16,4
15/11/2019 13:21:58:734,120,51.6,142,off,41.346731,2.080387,18,4
15/11/2019 13:26:19:188,120,49.02,103,off,41.323308,2.046536,8,4
15/11/2019 13:31:31:890,120,51.04,92,off,41.306929,2.162382,2,4
15/11/2019 13:36:43:648,120,50.15,112,off,41.367782,2.171865,14,4
15/11/2019 13:41:37:725,120,49.28,30,off,41.361126,2.013938,12,4
15/11/2019 13:46:14:614,120,48.72,101,off,41.384095,2.023311,11,4
15/11/2019 13:51:19:372,120,51.04,107,off,41.325419,2.144924,3,4
15/11/2019 13:56:56:431,120,50.15,65,off,41.309517,2.081,15,4
15/11/2019 14:01:46:529,120,52.8,112,off,41.369757,2.159664,8,4
15/11/2019 14:06:19:021,120,52.8,98,off,41.317397,2.005194,3,4
15/11/2019 14:11:12:466,120,49.28,63,off,41.373549,2.177767,14,4
15/11/2019 14:16:59:099,120,51.92,35,off,41.335078,2.038438,14,4
15/11/2019 14:21:26:182,120,51.33,24,off,41.330672,2.038158,6,4
15/11/2019 14:26:12:272,120,50.74,34,off,41.376397,2.135319,6,4
15/11/2019 14:31:11:822,120,50.16,120,off,41.307207,2.184888,5,4
15/11/2019 14:36:25:991,120,48.16,44,off,41.359243,2.146881,5,4
15/11/2019 14:41:47:267,120,50.74,95,off,41.366919,2.013281,5,4
15/11/2019 14:46:44:801,120,47.6,52,off,41.384455,2.074857,16,4
15/11/2019 14:51:51:179,120,50.74,132,off,41.376701,2.03964,7,4
15/11/2019 14:56:22:292,120,49.3,110,off,41.342393,2.102166,15,4
15/11/2019 15:01:16:550,120,51,59,off,41.355471,2.001646,2,4
15/11/2019 15:06:10:016,120,50.16,81,off,41.310212,2.009934,16,4
15/11/2019 15:11:29:123,120,49.02,33,off,41.389021,2.124638,19,4
15/11/2019 15:16:32:169,120,52.2,86,off,41.388494,2.093183,2,4
15/11/2019 15:21:15:463,120,49.02,112,off,41.315256,2.024442,1,4
15/11/2019 15:26:28:980,120,49.28,112,off,41.304331,2.141743,4,4
15/11/2019 15:31:06:450,120,51.6,60,off,41.315554,2.168668,4,4
15/11/2019 15:36:41:013,120,49.3,142,off,41.378007,2.166779,4,4
15/11/2019 15:41:48:669,120,49.3,81,off,41.323469,2.035521,19,4
15/11/2019 15:46:51:215,120,49.59,80,off,41.307062,2.182732,4,4
15/11/2019 15:51:13:955,120,51,110,off,41.361121,2.182495,16,4
15/11/2019 15:56:37:471,120,51.6,77,off,41.379637,2.165947,5,4
15/11/2019 16:01:49:736,120,52.8,43,off,41.378177,2.02634,4,4
15/11/2019 16:06:26:204,120,48.72,70,off,41.399586,2.134835,8,4
15/11/2019 16:11:33:153,120,49.28,115,off,41.333845,2.056391,15,4
15/11/2019 16:16:10:163,120,47.6,111,off,41.3762,2.130227,8,4
15/11/2019 16:21:40:631,120,49.59,136,off,41.363066,2.13092,3,4
15/11/2019 16:26:39:610,120,51.92,72,off,41.366896,2.043784,2,4
15/11/2019 16:31:31:168,120,49.59,150,off,41.365819,2.061917,18,4
15/11/2019 16:36:15:251,120,51,125,off,41.338666,2.028703,6,4
15/11/2019 16:41:29:795,120,49.3,114,off,41.300424,2.150733,5,4
15/11/2019 16:46:31:066,120,48.16,111,off,41.38586,2.174735,19,4
15/11/2019 16:51:14:072,120,51.04,110,off,41.352331,2.062939,3,4
15/11/2019 16:56:26:929,120,52.8,58,off,41.367738,2.033916,17,4
15/11/2019 17:01:42:758,120,48.45,107,off,41.367677,2.122159,15,4
15/11/2019 17:06:35:203,120,48.45,146,off,41.365541,2.169759,5,4
15/11/2019 17:11:37:971,120,49.02,98,off,41.304638,2.038895,15,4
15/11/2019 17:16:22:342,120,49.02,140,off,41.309437,2.164387,2,4
15/11/2019 17:21:38:128,120,52.2,65,off,41.372886,2.002691,9,4
15/11/2019 17:26:33:307,120,49.3,129,off,41.330486,2.00514,7,4
